component,mr_group,intercept,slack,slope_basis
crops,produce:tomato_irrigated:region0637_c1,-85.0859,0,
crops,produce:tomato_irrigated:region0637_c2,-85.2224,0,
crops,produce:tomato_irrigated:region0637_c3,-88.8178,0,
crops,produce:tomato_irrigated:region0639_c2,-100,-3.33228e-06,
crops,produce:tomato_irrigated:region0639_c3,-100,-1.31582e-05,
crops,produce:tomato_irrigated:region0640_c1,-24.879,0,
crops,produce:tomato_irrigated:region0640_c2,-22.3238,0,
crops,produce:tomato_irrigated:region0640_c3,-22.411,0,
crops,produce:tomato_irrigated:region0641_c1,-24.2576,0,
crops,produce:tomato_irrigated:region0641_c2,-25.1397,0,
crops,produce:tomato_irrigated:region0641_c3,-25.9258,0,
crops,produce:tomato_irrigated:region0649_c2,-93.1874,0,
crops,produce:tomato_irrigated:region0650_c0,-11.3954,0,
crops,produce:tomato_irrigated:region0650_c1,-12.2208,0,
crops,produce:tomato_irrigated:region0650_c2,-12.3788,0,
crops,produce:tomato_irrigated:region0650_c3,-11.6591,0,
crops,produce:tomato_irrigated:region0651_c0,-11.1373,0,
crops,produce:tomato_irrigated:region0651_c1,-11.1794,0,
crops,produce:tomato_irrigated:region0651_c2,-11.1119,0,
crops,produce:tomato_irrigated:region0651_c3,-10.5723,0,
crops,produce:tomato_irrigated:region0652_c0,-21.9415,0,
crops,produce:tomato_irrigated:region0652_c1,-22.7982,0,
crops,produce:tomato_irrigated:region0652_c2,-24.8506,0,
crops,produce:tomato_irrigated:region0652_c3,-25.4958,0,
crops,produce:tomato_irrigated:region0653_c1,-23.8297,0,
crops,produce:tomato_irrigated:region0653_c2,-25.6456,0,
crops,produce:tomato_irrigated:region0653_c3,-26.7844,0,
crops,produce:tomato_irrigated:region0654_c0,-24.4831,0,
crops,produce:tomato_irrigated:region0654_c1,-24.3815,0,
crops,produce:tomato_irrigated:region0654_c2,-25.1355,0,
crops,produce:tomato_irrigated:region0654_c3,-25.7166,0,
crops,produce:tomato_irrigated:region0655_c0,-4.38335,0,
crops,produce:tomato_irrigated:region0655_c1,-4.42217,0,
crops,produce:tomato_irrigated:region0655_c3,-5.31916,0,
crops,produce:tomato_irrigated:region0656_c2,-17.3746,0,
crops,produce:tomato_irrigated:region0656_c3,-17.5146,0,
crops,produce:tomato_irrigated:region0657_c0,-10.4746,0,
crops,produce:tomato_irrigated:region0657_c1,-11.7049,0,
crops,produce:tomato_irrigated:region0657_c2,-11.0534,0,
crops,produce:tomato_irrigated:region0657_c3,-12.6325,0,
crops,produce:tomato_irrigated:region0658_c0,-27.0256,0,
crops,produce:tomato_irrigated:region0658_c1,-27.9375,0,
crops,produce:tomato_irrigated:region0658_c2,-28.5649,0,
crops,produce:tomato_irrigated:region0658_c3,-28.8913,0,
crops,produce:tomato_irrigated:region0659_c0,-23.5473,0,
crops,produce:tomato_irrigated:region0659_c1,-25.3507,0,
crops,produce:tomato_irrigated:region0659_c2,-26.6648,0,
crops,produce:tomato_irrigated:region0659_c3,-27.4061,0,
crops,produce:tomato_irrigated:region0660_c0,-26.2743,0,
crops,produce:tomato_irrigated:region0660_c1,-28.6264,0,
crops,produce:tomato_irrigated:region0660_c2,-30.5333,0,
crops,produce:tomato_irrigated:region0660_c3,-30.8555,0,
crops,produce:tomato_irrigated:region0661_c0,-24.1708,0,
crops,produce:tomato_irrigated:region0661_c1,-26.042,0,
crops,produce:tomato_irrigated:region0661_c2,-28.2974,0,
crops,produce:tomato_irrigated:region0661_c3,-29.3697,0,
crops,produce:tomato_irrigated:region0662_c0,-100,0,
crops,produce:tomato_irrigated:region0662_c1,-100,0,
crops,produce:tomato_irrigated:region0662_c2,-100,0,
crops,produce:tomato_irrigated:region0662_c3,-100,0,
crops,produce:tomato_irrigated:region0663_c0,-4.67541,0,
crops,produce:tomato_irrigated:region0663_c1,-4.65763,0,
crops,produce:tomato_irrigated:region0663_c2,-4.64629,0,
crops,produce:tomato_irrigated:region0663_c3,-4.79545,0,
crops,produce:tomato_irrigated:region0664_c0,-4.71623,0,
crops,produce:tomato_irrigated:region0664_c1,-4.72467,0,
crops,produce:tomato_irrigated:region0664_c2,-4.80718,0,
crops,produce:tomato_irrigated:region0664_c3,-4.86867,0,
crops,produce:tomato_irrigated:region0665_c0,-4.37281,0,
crops,produce:tomato_irrigated:region0665_c1,-4.59113,0,
crops,produce:tomato_irrigated:region0665_c2,-4.70885,0,
crops,produce:tomato_irrigated:region0665_c3,-4.90889,0,
crops,produce:tomato_irrigated:region0666_c0,-4.73745,0,
crops,produce:tomato_irrigated:region0666_c1,-4.75495,0,
crops,produce:tomato_irrigated:region0666_c2,-4.70288,0,
crops,produce:tomato_irrigated:region0666_c3,-4.77418,0,
crops,produce:tomato_irrigated:region0667_c0,-4.49117,0,
crops,produce:tomato_irrigated:region0667_c1,-4.54291,0,
crops,produce:tomato_irrigated:region0667_c2,-4.58114,0,
crops,produce:tomato_irrigated:region0667_c3,-4.56998,0,
crops,produce:tomato_irrigated:region0669_c0,-8.99862,0,
crops,produce:tomato_irrigated:region0669_c1,-9.10121,0,
crops,produce:tomato_irrigated:region0669_c2,-10.9865,0,
crops,produce:tomato_irrigated:region0669_c3,-12.4659,0,
crops,produce:tomato_irrigated:region0670_c0,-7.59354,0,
crops,produce:tomato_irrigated:region0670_c1,-8.81555,0,
crops,produce:tomato_irrigated:region0670_c2,-9.14169,0,
crops,produce:tomato_irrigated:region0670_c3,-10.1707,0,
crops,produce:tomato_irrigated:region0671_c0,-8.8606,0,
crops,produce:tomato_irrigated:region0671_c1,-9.097,0,
crops,produce:tomato_irrigated:region0671_c2,-9.12985,0,
crops,produce:tomato_irrigated:region0671_c3,-9.40113,0,
crops,produce:tomato_irrigated:region0672_c0,-93.8788,0,
crops,produce:tomato_irrigated:region0672_c1,-100,9.40645e-10,
crops,produce:tomato_irrigated:region0672_c2,-97.8502,0,
crops,produce:tomato_irrigated:region0672_c3,-96.9278,0,
crops,produce:tomato_irrigated:region0673_c0,-85.8203,0,
crops,produce:tomato_irrigated:region0673_c1,-87.0191,0,
crops,produce:tomato_irrigated:region0673_c2,-86.6851,0,
crops,produce:tomato_irrigated:region0673_c3,-86.354,0,
crops,produce:tomato_irrigated:region0674_c1,-84.3204,0,
crops,produce:tomato_irrigated:region0674_c2,-84.8076,0,
crops,produce:tomato_irrigated:region0674_c3,-85.987,0,
crops,produce:tomato_irrigated:region0675_c2,-88.0501,0,
crops,produce:tomato_irrigated:region0675_c3,-89.4222,0,
crops,produce:tomato_irrigated:region0676_c2,-86.5682,0,
crops,produce:tomato_irrigated:region0676_c3,-87.7779,0,
crops,produce:tomato_irrigated:region0686_c2,-89.9042,0,
crops,produce:tomato_irrigated:region0686_c3,-89.7124,0,
crops,produce:tomato_irrigated:region0687_c1,-86.3704,0,
crops,produce:tomato_irrigated:region0687_c2,-88.8661,0,
crops,produce:tomato_irrigated:region0687_c3,-91.1182,0,
crops,produce:tomato_irrigated:region0688_c1,-86.9377,0,
crops,produce:tomato_irrigated:region0688_c2,-89.4373,0,
crops,produce:tomato_irrigated:region0688_c3,-90.2344,0,
crops,produce:tomato_irrigated:region0689_c2,-90.2205,0,
crops,produce:tomato_irrigated:region0689_c3,-90.6333,0,
crops,produce:tomato_irrigated:region0690_c0,-90.6084,0,
crops,produce:tomato_irrigated:region0690_c1,-90.5497,0,
crops,produce:tomato_irrigated:region0690_c2,-90.84,0,
crops,produce:tomato_irrigated:region0690_c3,-91.2459,0,
crops,produce:tomato_irrigated:region0691_c0,-84.4675,0,
crops,produce:tomato_irrigated:region0691_c1,-84.9152,0,
crops,produce:tomato_irrigated:region0691_c2,-89.2876,0,
crops,produce:tomato_irrigated:region0691_c3,-90.8794,0,
crops,produce:tomato_irrigated:region0692_c0,-87.4834,0,
crops,produce:tomato_irrigated:region0692_c1,-88.7137,0,
crops,produce:tomato_irrigated:region0692_c2,-90.2776,0,
crops,produce:tomato_irrigated:region0692_c3,-89.4603,0,
crops,produce:tomato_irrigated:region0693_c0,-90.5199,0,
crops,produce:tomato_irrigated:region0693_c1,-89.4255,0,
crops,produce:tomato_irrigated:region0693_c2,-90.4172,0,
crops,produce:tomato_irrigated:region0693_c3,-91.0714,0,
crops,produce:tomato_irrigated:region0694_c0,-86.7542,0,
crops,produce:tomato_irrigated:region0694_c1,-88.5395,0,
crops,produce:tomato_irrigated:region0694_c2,-92.2363,0,
crops,produce:tomato_irrigated:region0694_c3,-93.4181,0,
crops,produce:tomato_irrigated:region0695_c0,-85.2528,0,
crops,produce:tomato_irrigated:region0695_c1,-87.2101,0,
crops,produce:tomato_irrigated:region0695_c2,-90.4088,0,
crops,produce:tomato_irrigated:region0695_c3,-92.254,0,
crops,produce:tomato_irrigated:region0696_c0,-90.4163,0,
crops,produce:tomato_irrigated:region0696_c1,-91.2592,0,
crops,produce:tomato_irrigated:region0696_c2,-90.7207,0,
crops,produce:tomato_irrigated:region0696_c3,-90.0527,0,
crops,produce:tomato_irrigated:region0697_c0,-85.6724,0,
crops,produce:tomato_irrigated:region0697_c1,-87.9555,0,
crops,produce:tomato_irrigated:region0697_c2,-89.7198,0,
crops,produce:tomato_irrigated:region0697_c3,-88.2056,0,
crops,produce:tomato_irrigated:region0698_c0,-90.4436,0,
crops,produce:tomato_irrigated:region0698_c1,-90.6724,0,
crops,produce:tomato_irrigated:region0698_c2,-90.9601,0,
crops,produce:tomato_irrigated:region0698_c3,-91.2275,0,
crops,produce:tomato_irrigated:region0699_c0,-87.606,0,
crops,produce:tomato_irrigated:region0699_c1,-84.1173,0,
crops,produce:tomato_irrigated:region0699_c2,-85.8198,0,
crops,produce:tomato_irrigated:region0699_c3,-86.981,0,
crops,produce:tomato_irrigated:region0700_c1,-85.6699,0,
crops,produce:tomato_irrigated:region0700_c2,-88.1826,0,
crops,produce:tomato_irrigated:region0700_c3,-89.4198,0,
crops,produce:tomato_irrigated:region0701_c0,-86.3858,0,
crops,produce:tomato_irrigated:region0701_c1,-86.0616,0,
crops,produce:tomato_irrigated:region0701_c2,-86.0058,0,
crops,produce:tomato_irrigated:region0701_c3,-86.3003,0,
crops,produce:tomato_irrigated:region0702_c0,-88.7697,0,
crops,produce:tomato_irrigated:region0702_c1,-89.0686,0,
crops,produce:tomato_irrigated:region0702_c2,-89.765,0,
crops,produce:tomato_irrigated:region0702_c3,-91.0031,0,
crops,produce:tomato_irrigated:region0703_c0,-85.8211,0,
crops,produce:tomato_irrigated:region0703_c1,-86.3217,0,
crops,produce:tomato_irrigated:region0703_c2,-88.2187,0,
crops,produce:tomato_irrigated:region0703_c3,-90.2024,0,
crops,produce:tomato_irrigated:region0704_c0,-84.354,0,
crops,produce:tomato_irrigated:region0704_c1,-85.1013,0,
crops,produce:tomato_irrigated:region0704_c2,-86.2277,0,
crops,produce:tomato_irrigated:region0704_c3,-88.4802,0,
crops,produce:tomato_irrigated:region0705_c0,-86.3718,0,
crops,produce:tomato_irrigated:region0705_c1,-87.0273,0,
crops,produce:tomato_irrigated:region0705_c2,-87.7195,0,
crops,produce:tomato_irrigated:region0705_c3,-88.9063,0,
crops,produce:tomato_irrigated:region0706_c0,-86.0808,0,
crops,produce:tomato_irrigated:region0706_c1,-87.5289,0,
crops,produce:tomato_irrigated:region0706_c2,-88.4156,0,
crops,produce:tomato_irrigated:region0706_c3,-89.0314,0,
crops,produce:tomato_irrigated:region0708_c0,-86.9419,0,
crops,produce:tomato_irrigated:region0708_c1,-89.0584,0,
crops,produce:tomato_irrigated:region0708_c2,-89.7981,0,
crops,produce:tomato_irrigated:region0708_c3,-91.1166,0,
crops,produce:tomato_irrigated:region0709_c0,-88.8182,0,
crops,produce:tomato_irrigated:region0709_c1,-88.5325,0,
crops,produce:tomato_irrigated:region0709_c2,-89.8723,0,
crops,produce:tomato_irrigated:region0709_c3,-91.2076,0,
crops,produce:tomato_irrigated:region0710_c0,-88.6782,0,
crops,produce:tomato_irrigated:region0710_c1,-88.4882,0,
crops,produce:tomato_irrigated:region0710_c2,-90.4014,0,
crops,produce:tomato_irrigated:region0710_c3,-91.0062,0,
crops,produce:tomato_irrigated:region0711_c0,-87.29,0,
crops,produce:tomato_irrigated:region0711_c1,-88.5422,0,
crops,produce:tomato_irrigated:region0711_c2,-88.8014,0,
crops,produce:tomato_irrigated:region0711_c3,-89.3692,0,
crops,produce:tomato_irrigated:region0712_c0,-90.0146,0,
crops,produce:tomato_irrigated:region0712_c1,-90.2817,0,
crops,produce:tomato_irrigated:region0712_c2,-90.4441,0,
crops,produce:tomato_irrigated:region0712_c3,-91.2643,0,
crops,produce:tomato_irrigated:region0713_c0,-88.8426,0,
crops,produce:tomato_irrigated:region0713_c1,-90.8311,0,
crops,produce:tomato_irrigated:region0713_c2,-89.4054,0,
crops,produce:tomato_irrigated:region0713_c3,-88.7849,0,
crops,produce:tomato_irrigated:region0714_c0,-91.057,0,
crops,produce:tomato_irrigated:region0714_c1,-91.3246,0,
crops,produce:tomato_irrigated:region0714_c2,-91.5262,0,
crops,produce:tomato_irrigated:region0714_c3,-91.7845,0,
crops,produce:tomato_irrigated:region0715_c0,-87.6811,0,
crops,produce:tomato_irrigated:region0715_c1,-88.3373,0,
crops,produce:tomato_irrigated:region0715_c2,-88.2029,0,
crops,produce:tomato_irrigated:region0715_c3,-88.4451,0,
crops,produce:tomato_irrigated:region0716_c0,-90.5025,0,
crops,produce:tomato_irrigated:region0716_c1,-90.7206,0,
crops,produce:tomato_irrigated:region0716_c2,-90.7481,0,
crops,produce:tomato_irrigated:region0716_c3,-90.8893,0,
crops,produce:tomato_irrigated:region0717_c0,-88.0292,0,
crops,produce:tomato_irrigated:region0717_c1,-88.7113,0,
crops,produce:tomato_irrigated:region0717_c2,-89.7061,0,
crops,produce:tomato_irrigated:region0717_c3,-90.2776,0,
crops,produce:tomato_irrigated:region0718_c0,-85.5439,0,
crops,produce:tomato_irrigated:region0718_c1,-85.8148,0,
crops,produce:tomato_irrigated:region0718_c2,-86.7438,0,
crops,produce:tomato_irrigated:region0718_c3,-88.0191,0,
crops,produce:tomato_irrigated:region0719_c0,-89.4096,0,
crops,produce:tomato_irrigated:region0719_c1,-90.4348,0,
crops,produce:tomato_irrigated:region0719_c2,-90.7334,0,
crops,produce:tomato_irrigated:region0719_c3,-90.7291,0,
crops,produce:tomato_irrigated:region0720_c0,-89.2753,0,
crops,produce:tomato_irrigated:region0720_c1,-89.9022,0,
crops,produce:tomato_irrigated:region0720_c2,-90.3955,0,
crops,produce:tomato_irrigated:region0720_c3,-91.2504,0,
crops,produce:tomato_irrigated:region0721_c0,-89.4222,0,
crops,produce:tomato_irrigated:region0721_c1,-90.4941,0,
crops,produce:tomato_irrigated:region0721_c2,-91.2795,0,
crops,produce:tomato_irrigated:region0721_c3,-91.4343,0,
crops,produce:tomato_irrigated:region0722_c0,-86.3903,0,
crops,produce:tomato_irrigated:region0722_c1,-87.9717,0,
crops,produce:tomato_irrigated:region0722_c2,-88.9204,0,
crops,produce:tomato_irrigated:region0722_c3,-89.185,0,
crops,produce:tomato_irrigated:region0723_c0,-88.2956,0,
crops,produce:tomato_irrigated:region0723_c1,-89.6526,0,
crops,produce:tomato_irrigated:region0723_c2,-90.2516,0,
crops,produce:tomato_irrigated:region0723_c3,-90.7122,0,
crops,produce:tomato_irrigated:region0724_c0,-89.7359,0,
crops,produce:tomato_irrigated:region0724_c1,-90.4081,0,
crops,produce:tomato_irrigated:region0724_c2,-91.2075,0,
crops,produce:tomato_irrigated:region0724_c3,-91.2098,0,
crops,produce:tomato_irrigated:region0725_c0,-86.8506,0,
crops,produce:tomato_irrigated:region0725_c1,-88.539,0,
crops,produce:tomato_irrigated:region0725_c2,-89.572,0,
crops,produce:tomato_irrigated:region0725_c3,-91.0066,0,
crops,produce:tomato_irrigated:region0726_c0,-88.7376,0,
crops,produce:tomato_irrigated:region0726_c1,-89.299,0,
crops,produce:tomato_irrigated:region0726_c2,-90.2944,0,
crops,produce:tomato_irrigated:region0726_c3,-91.7782,0,
crops,produce:tomato_irrigated:region0727_c1,-19.5657,0,
crops,produce:tomato_irrigated:region0727_c2,-19.9963,0,
crops,produce:tomato_irrigated:region0727_c3,-21.1587,0,
crops,produce:tomato_irrigated:region0728_c0,-18.3086,0,
crops,produce:tomato_irrigated:region0728_c1,-19.7179,0,
crops,produce:tomato_irrigated:region0728_c2,-20.1471,0,
crops,produce:tomato_irrigated:region0728_c3,-22.3008,0,
crops,produce:tomato_irrigated:region0729_c0,-22.3737,0,
crops,produce:tomato_irrigated:region0729_c1,-23.2076,0,
crops,produce:tomato_irrigated:region0729_c2,-23.3833,0,
crops,produce:tomato_irrigated:region0729_c3,-23.4209,0,
crops,produce:tomato_irrigated:region0730_c0,-22.8347,0,
crops,produce:tomato_irrigated:region0730_c1,-22.9589,0,
crops,produce:tomato_irrigated:region0730_c2,-22.9843,0,
crops,produce:tomato_irrigated:region0730_c3,-23.6876,0,
crops,produce:tomato_irrigated:region0731_c0,-22.4204,0,
crops,produce:tomato_irrigated:region0731_c1,-22.9873,0,
crops,produce:tomato_irrigated:region0731_c2,-23.1149,0,
crops,produce:tomato_irrigated:region0731_c3,-23.345,0,
crops,produce:tomato_irrigated:region0732_c0,-22.0292,0,
crops,produce:tomato_irrigated:region0732_c1,-22.851,0,
crops,produce:tomato_irrigated:region0732_c2,-23.1463,0,
crops,produce:tomato_irrigated:region0732_c3,-23.6676,0,
crops,produce:tomato_irrigated:region0734_c0,-25.0289,0,
crops,produce:tomato_irrigated:region0734_c1,-25.9623,0,
crops,produce:tomato_irrigated:region0734_c2,-26.8134,0,
crops,produce:tomato_irrigated:region0736_c0,-10.6176,0,
crops,produce:tomato_irrigated:region0736_c1,-10.7815,0,
crops,produce:tomato_irrigated:region0736_c2,-94.5329,0,
crops,produce:tomato_irrigated:region0736_c3,-94.711,0,
crops,produce:tomato_irrigated:region0737_c0,-100,0,
crops,produce:tomato_irrigated:region0737_c1,-95.5859,0,
crops,produce:tomato_irrigated:region0737_c2,-95.8016,0,
crops,produce:tomato_irrigated:region0737_c3,-95.4891,0,
crops,produce:tomato_irrigated:region0738_c0,-22.6126,0,
crops,produce:tomato_irrigated:region0738_c2,-25.0855,0,
crops,produce:tomato_irrigated:region0738_c3,-25.8967,0,
crops,produce:tomato_irrigated:region0739_c3,-25.3866,0,
crops,produce:tomato_irrigated:region0740_c0,-24.4041,0,
crops,produce:tomato_irrigated:region0740_c1,-24.9461,0,
crops,produce:tomato_irrigated:region0740_c2,-25.0501,0,
crops,produce:tomato_irrigated:region0740_c3,-24.8524,0,
crops,produce:tomato_irrigated:region0741_c0,-25.2903,0,
crops,produce:tomato_irrigated:region0741_c1,-25.4597,0,
crops,produce:tomato_irrigated:region0741_c2,-25.7031,0,
crops,produce:tomato_irrigated:region0741_c3,-25.6883,0,
crops,produce:tomato_irrigated:region0742_c0,-22.9283,0,
crops,produce:tomato_irrigated:region0742_c1,-25.7994,0,
crops,produce:tomato_irrigated:region0742_c2,-26.0493,0,
crops,produce:tomato_irrigated:region0742_c3,-26.3968,0,
crops,produce:tomato_irrigated:region0743_c0,-25.4664,0,
crops,produce:tomato_irrigated:region0743_c1,-25.7916,0,
crops,produce:tomato_irrigated:region0743_c2,-25.1732,0,
crops,produce:tomato_irrigated:region0743_c3,-25.5807,0,
crops,produce:tomato_irrigated:region0744_c0,-5.80774,0,
crops,produce:tomato_irrigated:region0744_c1,-5.88815,0,
crops,produce:tomato_irrigated:region0744_c2,-5.94796,0,
crops,produce:tomato_irrigated:region0744_c3,-5.99002,0,
crops,produce:tomato_irrigated:region0747_c0,-5.95022,0,
crops,produce:tomato_irrigated:region0747_c1,-5.89694,0,
crops,produce:tomato_irrigated:region0747_c2,-5.91866,0,
crops,produce:tomato_irrigated:region0747_c3,-5.94068,0,
crops,produce:tomato_irrigated:region0748_c0,-10.7167,0,
crops,produce:tomato_irrigated:region0748_c2,-11.4819,0,
crops,produce:tomato_irrigated:region0748_c3,-10.9162,0,
crops,produce:tomato_irrigated:region0749_c2,-12.5052,0,
crops,produce:tomato_irrigated:region0749_c3,-13.0593,0,
crops,produce:tomato_rainfed:region0000_c2,-100,0,
crops,produce:tomato_rainfed:region0000_c3,-21.7563,0,
crops,produce:tomato_rainfed:region0002_c0,-100,0,
crops,produce:tomato_rainfed:region0002_c1,-100,-6.16126e-09,
crops,produce:tomato_rainfed:region0002_c2,-100,2.57478e-09,
crops,produce:tomato_rainfed:region0002_c3,-23.3262,0,
crops,produce:tomato_rainfed:region0003_c0,-21.3881,0,
crops,produce:tomato_rainfed:region0003_c1,-21.3805,0,
crops,produce:tomato_rainfed:region0003_c2,-21.5587,0,
crops,produce:tomato_rainfed:region0003_c3,-21.7103,0,
