product,country,correction_bnusd_per_mt_feed
meat-cattle,FJI,-0.1387435980141163
meat-cattle,FRA,-0.05331779457628727
meat-cattle,GAB,-0.09471338242292404
meat-cattle,GBR,-0.03960189409554005
meat-cattle,GEO,-0.1181139126420021
meat-cattle,GHA,-0.11505057290196419
meat-cattle,GIN,-0.11688891239464283
meat-cattle,GMB,-0.1601354479789734
meat-cattle,GNB,-0.18289562314748764
meat-cattle,GNQ,-0.11022891849279404
meat-cattle,GRC,-0.06512694619596004
meat-cattle,GRD,-0.1638508215546608
meat-cattle,GTM,-0.12865611910820007
meat-cattle,GUF,-0.0
meat-cattle,GUY,-0.11728880554437637
meat-cattle,HND,-0.09413361363112926
meat-cattle,HRV,-0.055901626124978065
meat-cattle,HTI,-0.01890016905963421
meat-cattle,HUN,-0.020897129084914923
meat-cattle,IDN,-0.16227636486291885
meat-cattle,IND,-0.19306299835443497
meat-cattle,IRL,-0.054088741540908813
meat-cattle,IRN,-0.10254352353513241
meat-cattle,IRQ,-0.15682078152894974
meat-cattle,ISL,-0.048070674762129784
meat-cattle,ISR,-0.22201677039265633
meat-cattle,ITA,-0.04955180734395981
meat-cattle,JAM,-0.05366169661283493
meat-cattle,JOR,-0.06323488801717758
meat-cattle,JPN,-0.16508100926876068
meat-cattle,KAZ,-0.1507895216345787
meat-cattle,KEN,-0.11206181533634663
meat-cattle,KGZ,-0.08849869295954704
meat-cattle,KHM,-0.13185065612196922
meat-cattle,KOR,-0.13348528370261192
meat-cattle,LAO,-0.1533110961318016
meat-cattle,LBN,-0.06998219527304173
meat-cattle,LBR,-0.09573245979845524
meat-cattle,LBY,-0.09182965941727161
meat-cattle,LKA,-0.17573632299900055
meat-cattle,LSO,-0.17382188141345978
meat-cattle,LTU,0.01849628984928131
meat-cattle,LUX,-0.023972392082214355
meat-cattle,LVA,0.010533468797802925
meat-cattle,MAR,-0.1294475942850113
meat-cattle,MDA,-0.047860151156783104
meat-cattle,MDG,-0.18848707526922226
meat-cattle,MEX,-0.08581728115677834
meat-cattle,MKD,-0.03539683576673269
meat-cattle,MLI,-0.10358951054513454
meat-cattle,MLT,-0.2843518368899822
meat-cattle,MMR,-0.1924792304635048
meat-cattle,MNE,0.019248053431510925
meat-cattle,MNG,-0.17875923216342926
meat-cattle,MOZ,-0.14356394112110138
meat-cattle,MRT,-0.12862279266119003
meat-cattle,MUS,-0.0977739505469799
meat-cattle,MWI,-0.13892478123307228
meat-cattle,MYS,-0.17000756412744522
meat-cattle,NAM,-0.16381501406431198
meat-cattle,NER,-0.1929762214422226
meat-cattle,NGA,-0.11463849805295467
meat-cattle,NIC,-0.16220872104167938
meat-cattle,NLD,-0.07859964203089476
meat-cattle,NOR,-0.04625767841935158
meat-cattle,NPL,-0.1515219323337078
meat-cattle,NZL,-0.054785145446658134
meat-cattle,OMN,-0.1737205758690834
meat-cattle,PAK,-0.13380110263824463
meat-cattle,PAN,-0.1090087890625
meat-cattle,PER,-0.1332940086722374
meat-cattle,PHL,-0.1459331437945366
meat-cattle,PNG,-0.12184944748878479
meat-cattle,POL,-0.023747614584863186
meat-cattle,PRI,-0.13735299557447433
meat-cattle,PRT,-0.07069314457476139
meat-cattle,PRY,-0.07199040427803993
meat-cattle,PSE,-0.08673075214028358
meat-cattle,ROU,0.008321164641529322
meat-cattle,RUS,-0.042255401611328125
meat-cattle,RWA,-0.16962390393018723
meat-cattle,SAU,-0.03559712786227465
meat-cattle,SDN,-0.1303614303469658
meat-cattle,SEN,-0.17897694557905197
meat-cattle,SLB,-0.12114391475915909
meat-cattle,SLE,-0.15398907661437988
meat-cattle,SLV,-0.13687077909708023
meat-cattle,SOM,-0.1316046640276909
meat-cattle,SRB,-0.01680360990576446
meat-cattle,SSD,-0.10792584531009197
meat-cattle,STP,-0.13186609745025635
meat-cattle,SUR,-0.09880926460027695
meat-cattle,SVK,-0.030049581080675125
meat-cattle,SVN,-0.014528251544106752
meat-cattle,SWE,-0.020923613104969263
meat-cattle,SWZ,-0.12895467877388
meat-cattle,SYR,-0.13197769597172737
meat-cattle,TCD,-0.13853783160448074
meat-cattle,TGO,-0.17451506108045578
meat-cattle,THA,-0.10741009935736656
meat-cattle,TJK,-0.137347973883152
meat-cattle,TKM,-0.1506362184882164
meat-cattle,TLS,-0.11759849265217781
meat-cattle,TTO,-0.11016082018613815
meat-cattle,TUN,-0.09341717138886452
meat-cattle,TUR,-0.11928858980536461
meat-cattle,TWN,-0.1295611709356308
meat-cattle,TZA,-0.176679328083992
meat-cattle,UGA,-0.17263486236333847
meat-cattle,UKR,0.006986623164266348
meat-cattle,URY,-0.11303851380944252
meat-cattle,USA,-0.007946605794131756
meat-cattle,UZB,-0.14724620431661606
meat-cattle,VEN,-0.11049699410796165
meat-cattle,VNM,-0.1837373748421669
meat-cattle,VUT,-0.12759526446461678
meat-cattle,YEM,-0.13756560534238815
meat-cattle,ZAF,-0.11507143452763557
meat-cattle,ZMB,-0.12069659680128098
meat-cattle,ZWE,-0.39384278655052185
meat-chicken,AFG,-0.10345368832349777
meat-chicken,AGO,-0.05118250474333763
meat-chicken,ALB,-0.007735037710517645
meat-chicken,ARE,8.098212856566533e-05
meat-chicken,ARG,0.003199078841134906
meat-chicken,ARM,0.019747909158468246
meat-chicken,ASM,-0.0
meat-chicken,ATG,-0.007826640270650387
meat-chicken,AUS,0.02869303710758686
meat-chicken,AUT,-0.011011955328285694
meat-chicken,AZE,0.020817367359995842
meat-chicken,BDI,-0.14083231985569
meat-chicken,BEL,-0.04137534275650978
meat-chicken,BEN,-0.14388835430145264
meat-chicken,BFA,-0.15271933376789093
meat-chicken,BGD,-0.08562930673360825
meat-chicken,BGR,-0.004640841390937567
meat-chicken,BHS,-0.010583414696156979
meat-chicken,BIH,-0.026080120354890823
meat-chicken,BLR,-0.0339386947453022
meat-chicken,BLZ,-0.01018159557133913
meat-chicken,BOL,-0.019830362871289253
meat-chicken,BRA,-0.0008636084385216236
meat-chicken,BRB,-0.015405748970806599
meat-chicken,BRN,0.020561793819069862
meat-chicken,BTN,-0.07997539639472961
meat-chicken,BWA,-0.1243421733379364
meat-chicken,CAF,-0.118962362408638
meat-chicken,CAN,0.017828576266765594
meat-chicken,CHE,-0.03391570225358009
meat-chicken,CHL,-0.017601842060685158
meat-chicken,CHN,-0.01758699305355549
meat-chicken,CIV,-0.09215860068798065
meat-chicken,CMR,-0.09685920923948288
meat-chicken,COD,-0.13690584897994995
meat-chicken,COG,-0.09809401631355286
meat-chicken,COL,-0.037253737449645996
meat-chicken,COM,-0.10255702584981918
meat-chicken,CPV,-0.05275232344865799
meat-chicken,CRI,-0.03457826003432274
meat-chicken,CUB,-0.011685376986861229
meat-chicken,CYP,-0.00929110124707222
meat-chicken,CZE,-0.017607111483812332
meat-chicken,DEU,-0.01005595177412033
meat-chicken,DJI,-0.0
